24.0,0.0,2054.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2168.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,1359.0,0.0,0.0
24.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0
25.0,0.0,0.0,2334.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.0,0.0,0.0
28.0,442.0,0.0,0.0,172.0,0.0,0.0,709.0,0.0,0.0,1149.0
24.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,407.0,0.0,0.0,2069.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,1825.0,0.0,0.0,523.0,134.0,0.0,0.0,0.0
21.0,0.0,0.0,1582.0,0.0,0.0,835.0,0.0,62.0,0.0,0.0
29.0,203.0,0.0,0.0,0.0,0.0,1111.0,1157.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,822.0,0.0,0.0,0.0,0.0,1662.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2478.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481.0,0.0
20.0,0.0,0.0,0.0,2480.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.0,0.0,0.0
20.0,0.0,65.0,2415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0
19.0,228.0,0.0,1542.0,0.0,0.0,0.0,711.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,2477.0,0.0,0.0,0.0,0.0,0.0
23.0,416.0,0.0,0.0,0.0,833.0,0.0,0.0,0.0,0.0,1228.0
26.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,435.0,1763.0
26.0,0.0,0.0,886.0,459.0,0.0,0.0,0.0,1129.0,0.0,0.0
21.0,0.0,1318.0,377.0,0.0,284.0,0.0,500.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,1283.0,0.0,0.0,0.0,0.0,0.0,1189.0
16.0,0.0,0.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,1552.0
18.0,235.0,0.0,0.0,0.0,0.0,2247.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.0,0.0
19.0,0.0,0.0,94.0,0.0,0.0,0.0,2387.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,2473.0,0.0,0.0,0.0,0.0
27.0,2362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0
29.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,1113.0,1224.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,1126.0,0.0,1350.0,0.0,0.0
28.0,0.0,0.0,1295.0,457.0,0.0,0.0,0.0,0.0,0.0,720.0
25.0,0.0,0.0,0.0,2475.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,640.0,0.0,961.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,1114.0,0.0,81.0,1280.0,0.0,0.0
24.0,0.0,1271.0,0.0,896.0,0.0,0.0,0.0,309.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,2469.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,1515.0,957.0,0.0,0.0,0.0,0.0,0.0
21.0,173.0,0.0,807.0,0.0,0.0,0.0,0.0,1499.0,0.0,0.0
31.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,2147.0,0.0,0.0
24.0,177.0,0.0,689.0,0.0,1055.0,0.0,0.0,0.0,0.0,555.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,2345.0
29.0,0.0,0.0,0.0,562.0,0.0,0.0,1120.0,0.0,789.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,2306.0,0.0
23.0,0.0,659.0,716.0,0.0,0.0,0.0,1102.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,401.0,149.0,697.0,0.0,1227.0,0.0
